sensor_type,timestamp_ns,sensor_time_ns,val_x,val_y,val_z
GYRO,110031941745461,110031938070931,0.0014647375,0.0021305273,-0.0010652636
ACCEL,110031949305201,110031940596347,0.073621705,-0.09935937,9.6923275
ACCEL,110031949396763,110031943121764,0.092775315,-0.11851298,9.697116
GYRO,110031949416659,110031940596347,3.9947388E-4,0.0010652636,-0.0
GYRO,110031949425409,110031943121764,3.9947388E-4,0.0010652636,-0.0010652636
ACCEL,110031951077961,110031945632806,0.08798691,-0.130484,9.701904
ACCEL,110031951170826,110031948143847,0.078410104,-0.12808979,9.713875
GYRO,110031951194940,110031945632806,3.9947388E-4,0.0010652636,-0.0
GYRO,110031951485253,110031948143847,-6.6578976E-4,-0.0,-0.0010652636
ACCEL,110031954616555,110031950650774,0.05686229,-0.11611878,9.706693
GYRO,110031954688742,110031950650774,-6.6578976E-4,-0.0010652636,-0.0010652636
ACCEL,110031955454576,110031953157701,0.073621705,-0.10414778,9.687539
GYRO,110031955542388,110031953157701,3.9947388E-4,-0.0,-0.0010652636
ACCEL,110031959091867,110031955664628,0.090381116,-0.10654198,9.68275
GYRO,110031959180409,110031955664628,3.9947388E-4,-0.0010652636,-0.0010652636
ACCEL,110031964529940,110031958171556,0.09756372,-0.12090719,9.69951
ACCEL,110031964632024,110031960678483,0.092775315,-0.12090719,9.694721
GYRO,110031964664472,110031958171556,-0.0017310535,-0.0010652636,-0.0010652636
GYRO,110031964681503,110031960678483,-6.6578976E-4,-0.0010652636,-0.0
ACCEL,110031971195930,110031963185410,0.08319851,-0.11372458,9.665991
ACCEL,110031971289263,110031965692337,0.06404489,-0.11611878,9.670779
GYRO,110031971310149,110031963185410,3.9947388E-4,-0.0021305273,-0.0010652636
GYRO,110031971319732,110031965692337,3.9947388E-4,-0.0010652636,-0.0
ACCEL,110031974711034,110031968199264,0.0712275,-0.11851298,9.680356
ACCEL,110031974851190,110031970706191,0.092775315,-0.11851298,9.689933
GYRO,110031974878586,110031968199264,3.9947388E-4,-0.0021305273,-0.0
GYRO,110031974888222,110031970706191,3.9947388E-4,-0.0021305273,-0.0
ACCEL,110031978622492,110031973213118,0.08559271,-0.11851298,9.706693
ACCEL,110031978713065,110031975720045,0.08559271,-0.10414778,9.706693
GYRO,110031978734576,110031973213118,-6.6578976E-4,-0.0010652636,-0.0010652636
GYRO,110031978743795,110031975720045,-0.0017310535,-0.0010652636,-0.0
ACCEL,110031981603117,110031978226972,0.08080431,-0.11611878,9.709086
GYRO,110031981691711,110031978226972,3.9947388E-4,-0.0021305273,-0.0
ACCEL,110031987100826,110031980733899,0.0688333,-0.11372458,9.69951
ACCEL,110031987265253,110031983240826,0.0712275,-0.10414778,9.68275
GYRO,110031987295930,110031980733899,3.9947388E-4,-0.003195791,0.0010652636
GYRO,110031987351086,110031983240826,3.9947388E-4,-0.0021305273,0.0010652636
ACCEL,110031990699472,110031985747753,0.08319851,-0.108936176,9.689933
ACCEL,110031991138586,110031988254681,0.092775315,-0.11372458,9.675568
GYRO,110031991209315,110031985747753,3.9947388E-4,-0.0021305273,-0.0
GYRO,110031991334472,110031988254681,3.9947388E-4,-0.0010652636,-0.0010652636
ACCEL,110031993555722,110031990761608,0.073621705,-0.11133038,9.68275
GYRO,110031993689732,110031990761608,3.9947388E-4,-0.0010652636,0.0010652636
ACCEL,110031996599576,110031993268535,0.0712275,-0.11851298,9.685144
GYRO,110031996703274,110031993268535,-6.6578976E-4,-0.0010652636,0.0010652636
ACCEL,110032002170670,110031995775462,0.0712275,-0.11611878,9.680356
ACCEL,110032002495930,110031998282389,0.078410104,-0.11372458,9.694721
GYRO,110032002535617,110031995775462,3.9947388E-4,-0.0021305273,-0.0
GYRO,110032002764524,110031998282389,3.9947388E-4,0.0010652636,-0.0
ACCEL,110032007177492,110032000789316,0.092775315,-0.1400608,9.701904
ACCEL,110032007468690,110032003296243,0.08798691,-0.1328782,9.6923275
GYRO,110032007526503,110032000789316,-6.6578976E-4,0.0010652636,-0.0
GYRO,110032007540305,110032003296243,-6.6578976E-4,-0.0010652636,0.0010652636
ACCEL,110032012189784,110032005803170,0.061650693,-0.11611878,9.685144
ACCEL,110032012731555,110032008310097,0.0664391,-0.10175357,9.673173
GYRO,110032012982336,110032005803170,-6.6578976E-4,-0.0010652636,-0.0010652636
GYRO,110032013039524,110032008310097,-6.6578976E-4,-0.0021305273,-0.0010652636
ACCEL,110032017987753,110032010817024,0.0664391,-0.09935937,9.69951
ACCEL,110032018709367,110032013323951,0.078410104,-0.11133038,9.68275
GYRO,110032018901242,110032010817024,0.0014647375,-0.0010652636,-0.0010652636
GYRO,110032018954888,110032013323951,0.002530001,-0.0010652636,-0.0010652636
ACCEL,110032021605045,110032015830878,0.090381116,-0.108936176,9.675568
ACCEL,110032021813222,110032018337806,0.090381116,-0.11611878,9.677961
GYRO,110032022072753,110032015830878,0.0014647375,-0.0021305273,-0.0010652636
GYRO,110032022136399,110032018337806,-6.6578976E-4,-0.003195791,-0.0010652636
ACCEL,110032024441607,110032020844733,0.05925649,-0.11372458,9.68275
GYRO,110032025068899,110032020844733,0.0014647375,-0.0021305273,-0.0010652636
ACCEL,110032029334003,110032023351660,0.078410104,-0.11851298,9.675568
GYRO,110032030032128,110032023351660,3.9947388E-4,-0.0021305273,-0.0010652636
ACCEL,110032030184940,110032025858587,0.0664391,-0.1328782,9.689933
GYRO,110032030242857,110032025858587,0.0014647375,-0.0021305273,-0.0010652636
ACCEL,110032032706242,110032028365514,0.09995792,-0.12090719,9.680356
GYRO,110032032985409,110032028365514,3.9947388E-4,-0.0010652636,-0.0010652636
ACCEL,110032033604367,110032030872441,0.09756372,-0.11851298,9.685144
GYRO,110032033741711,110032030872441,3.9947388E-4,-0.0,-0.0010652636
ACCEL,110032035563586,110032033379368,0.08559271,-0.11851298,9.687539
GYRO,110032035871815,110032033379368,3.9947388E-4,-0.0010652636,-0.0
ACCEL,110032038058795,110032035886295,0.078410104,-0.10654198,9.6923275
GYRO,110032038144888,110032035886295,3.9947388E-4,-0.0,-0.0010652636
ACCEL,110032040562701,110032038393222,0.078410104,-0.10414778,9.706693
GYRO,110032040627961,110032038393222,3.9947388E-4,0.0010652636,-0.0
ACCEL,110032043298638,110032040900149,0.08798691,-0.108936176,9.6923275
GYRO,110032043550930,110032040900149,3.9947388E-4,-0.0010652636,-0.0
ACCEL,110032045732805,110032043407076,0.08559271,-0.130484,9.689933
GYRO,110032045865982,110032043407076,-6.6578976E-4,-0.0010652636,0.0010652636
ACCEL,110032048306555,110032045914003,0.08319851,-0.11611878,9.6923275
GYRO,110032048424628,110032045914003,-6.6578976E-4,0.0010652636,0.0021305273
GYRO,110032051625617,110032048420931,-0.0017310535,0.0021305273,-0.0
ACCEL,110032052855565,110032048423378,0.08080431,-0.11133038,9.687539
ACCEL,110032057663430,110032050930305,0.0664391,-0.10414778,9.69951
GYRO,110032057758534,110032050930305,-0.0017310535,0.0021305273,-0.0
ACCEL,110032060098847,110032053437232,0.076015905,-0.09935937,9.711481
ACCEL,110032060450045,110032055944159,0.090381116,-0.09696517,9.706693
GYRO,110032060545982,110032053437232,-0.0017310535,0.0021305273,-0.0010652636
GYRO,110032060568951,110032055944159,-6.6578976E-4,0.0010652636,-0.0010652636
ACCEL,110032064904732,110032058451086,0.08319851,-0.11611878,9.689933
ACCEL,110032067350826,110032060958013,0.0712275,-0.11133038,9.675568
GYRO,110032067430565,110032058451086,-6.6578976E-4,-0.0,-0.0021305273
GYRO,110032067457805,110032060958013,-0.0017310535,0.0010652636,-0.0021305273
ACCEL,110032070295670,110032063464940,0.06404489,-0.12330139,9.6923275
ACCEL,110032070402128,110032065971867,0.076015905,-0.11133038,9.670779
GYRO,110032070428326,110032063464940,-0.0017310535,0.0010652636,-0.0010652636
GYRO,110032070447440,110032065971867,-0.0017310535,0.0021305273,-0.0010652636
ACCEL,110032074265878,110032068478794,0.076015905,-0.12330139,9.661202
ACCEL,110032074359211,110032070985721,0.08798691,-0.1328782,9.656414
GYRO,110032074380357,110032068478794,-0.0017310535,0.003195791,-0.0
GYRO,110032074389472,110032070985721,3.9947388E-4,0.0021305273,0.0010652636
ACCEL,110032079754992,110032073492648,0.076015905,-0.11851298,9.6923275
ACCEL,110032079845045,110032075999575,0.078410104,-0.10654198,9.706693
GYRO,110032079861972,110032073492648,3.9947388E-4,0.0010652636,0.0010652636
GYRO,110032079870878,110032075999575,3.9947388E-4,-0.0,0.0010652636
ACCEL,110032088021034,110032078506503,0.061650693,-0.11372458,9.69951
ACCEL,110032088125149,110032081013430,0.078410104,-0.12090719,9.697116
GYRO,110032088142961,110032078506503,-6.6578976E-4,0.0010652636,-0.0010652636
GYRO,110032088151972,110032081013430,3.9947388E-4,0.0010652636,-0.0
ACCEL,110032089957909,110032083520357,0.078410104,-0.12330139,9.704298
ACCEL,110032090193430,110032086027284,0.08080431,-0.12808979,9.687539
GYRO,110032090237701,110032083520357,3.9947388E-4,0.0010652636,-0.0010652636
GYRO,110032090251242,110032086027284,0.0014647375,0.0010652636,-0.0010652636
ACCEL,110032095233170,110032088534211,0.08319851,-0.12090719,9.694721
ACCEL,110032095314472,110032091041138,0.08080431,-0.12330139,9.68275
GYRO,110032095329159,110032088534211,3.9947388E-4,-0.0,-0.0010652636
GYRO,110032095369003,110032091041138,-6.6578976E-4,-0.0,-0.0010652636
ACCEL,110032095655409,110032093548065,0.08319851,-0.12808979,9.697116
GYRO,110032095917492,110032093548065,-0.0017310535,0.0021305273,-0.0021305273
ACCEL,110032099475513,110032096054992,0.090381116,-0.11851298,9.697116
GYRO,110032099557857,110032096054992,-0.0017310535,0.0010652636,-0.0
ACCEL,110032102142544,110032098561919,0.090381116,-0.12569559,9.685144
GYRO,110032102221711,110032098561919,-0.0017310535,0.0010652636,-0.0
ACCEL,110032109386347,110032101068846,0.08319851,-0.12569559,9.680356
ACCEL,110032109772753,110032103575773,0.078410104,-0.12330139,9.704298
GYRO,110032109963951,110032101068846,-6.6578976E-4,-0.0,-0.0
GYRO,110032110113169,110032103575773,-6.6578976E-4,-0.0,-0.0
ACCEL,110032112334472,110032106082700,0.078410104,-0.11372458,9.711481
ACCEL,110032112642180,110032108589628,0.076015905,-0.12808979,9.6923275
GYRO,110032112911607,110032106082700,3.9947388E-4,-0.0,0.0010652636
GYRO,110032113104836,110032108589628,3.9947388E-4,-0.0,-0.0
ACCEL,110032117833951,110032111096555,0.076015905,-0.1328782,9.6923275
ACCEL,110032121281294,110032113603482,0.0712275,-0.11133038,9.704298
GYRO,110032121519315,110032111096555,0.0014647375,-0.0010652636,0.0010652636
GYRO,110032121696294,110032113603482,3.9947388E-4,-0.0,0.0010652636
ACCEL,110032122512336,110032116110409,0.076015905,-0.11133038,9.689933
ACCEL,110032122888117,110032118617336,0.078410104,-0.11372458,9.6923275
GYRO,110032123077805,110032116110409,-6.6578976E-4,-0.0010652636,-0.0010652636
GYRO,110032123295044,110032118617336,-6.6578976E-4,-0.0010652636,-0.0
ACCEL,110032126383794,110032121124263,0.08798691,-0.130484,9.69951
ACCEL,110032126959315,110032123631190,0.092775315,-0.1376666,9.685144
GYRO,110032127222024,110032121124263,3.9947388E-4,-0.0,-0.0
GYRO,110032127378742,110032123631190,0.0014647375,-0.0,0.0010652636
ACCEL,110032128663534,110032126138117,0.08559271,-0.12090719,9.680356
GYRO,110032129078482,110032126138117,3.9947388E-4,-0.0021305273,-0.0
ACCEL,110032131481919,110032128645721,0.09995792,-0.12090719,9.680356
GYRO,110032131937128,110032128645721,3.9947388E-4,-0.0021305273,-0.0
ACCEL,110032134465149,110032131153013,0.08559271,-0.10654198,9.694721
GYRO,110032134751294,110032131153013,3.9947388E-4,-0.0,-0.0
ACCEL,110032139835201,110032133659940,0.0688333,-0.10175357,9.709086
GYRO,110032140128013,110032133659940,3.9947388E-4,-0.0,-0.0
ACCEL,110032142809680,110032136166867,0.073621705,-0.11372458,9.713875
ACCEL,110032143666555,110032138673794,0.08559271,-0.108936176,9.709086
GYRO,110032143922440,110032136166867,3.9947388E-4,-0.0,-0.0010652636
GYRO,110032144104628,110032138673794,3.9947388E-4,-0.0010652636,-0.0010652636
ACCEL,110032146546190,110032141180721,0.092775315,-0.1328782,9.687539
ACCEL,110032146841763,110032143687648,0.08319851,-0.1352724,9.687539
GYRO,110032146922024,110032141180721,3.9947388E-4,-0.0010652636,-0.0010652636
GYRO,110032146940253,110032143687648,3.9947388E-4,-0.0010652636,-0.0010652636
ACCEL,110032150630201,110032146194575,0.090381116,-0.1328782,9.687539
GYRO,110032150882232,110032146194575,0.0014647375,-0.0021305273,-0.0010652636
ACCEL,110032151098430,110032148701503,0.08559271,-0.12330139,9.68275
GYRO,110032151258586,110032148701503,3.9947388E-4,-0.0010652636,-0.0010652636
ACCEL,110032154541034,110032151208430,0.073621705,-0.12090719,9.685144
GYRO,110032154799419,110032151208430,0.0014647375,-0.0,-0.0010652636
ACCEL,110032161252961,110032153715357,0.054468088,-0.12569559,9.665991
GYRO,110032166190461,110032153715357,0.0014647375,-0.0010652636,-0.0010652636
ACCEL,110032167375253,110032156222284,0.08080431,-0.12330139,9.670779
ACCEL,110032167681086,110032158729211,0.08798691,-0.12808979,9.69951
GYRO,110032167867388,110032156222284,3.9947388E-4,0.0010652636,-0.0021305273
GYRO,110032168025201,110032158729211,-6.6578976E-4,0.0010652636,-0.0021305273
ACCEL,110032168231347,110032161236138,0.08319851,-0.11851298,9.6923275
ACCEL,110032168384940,110032163743065,0.08080431,-0.11611878,9.701904
GYRO,110032168551138,110032161236138,3.9947388E-4,-0.0,-0.0021305273
GYRO,110032168690982,110032163743065,-6.6578976E-4,-0.0,0.0010652636
ACCEL,110032172355774,110032166249992,0.08319851,-0.11133038,9.680356
ACCEL,110032172786763,110032168756919,0.08080431,-0.130484,9.694721
GYRO,110032173066034,110032166249992,-6.6578976E-4,-0.0021305273,0.0010652636
GYRO,110032173149940,110032168756919,3.9947388E-4,-0.0021305273,0.0010652636
ACCEL,110032177893638,110032171263846,0.076015905,-0.14963761,9.6923275
ACCEL,110032178169159,110032173770773,0.08319851,-0.14963761,9.689933
GYRO,110032178238742,110032171263846,3.9947388E-4,-0.003195791,-0.0010652636
GYRO,110032178255513,110032173770773,0.0014647375,-0.003195791,-0.0010652636
ACCEL,110032182898742,110032176277700,0.08080431,-0.1352724,9.680356
ACCEL,110032183373899,110032178784628,0.05686229,-0.11851298,9.694721
GYRO,110032183431972,110032176277700,0.0014647375,-0.003195791,-0.0
GYRO,110032183445774,110032178784628,0.0014647375,-0.003195791,-0.0
ACCEL,110032187927180,110032181291555,0.054468088,-0.11851298,9.69951
ACCEL,110032188329472,110032183798482,0.08080431,-0.11611878,9.68275
GYRO,110032188418274,110032181291555,0.0014647375,-0.0021305273,0.0010652636
GYRO,110032188435722,110032183798482,3.9947388E-4,-0.0010652636,-0.0
ACCEL,110032192545982,110032186305409,0.08559271,-0.11611878,9.687539
ACCEL,110032192953065,110032188812336,0.090381116,-0.12808979,9.680356
GYRO,110032193026503,110032186305409,-6.6578976E-4,-0.0010652636,-0.0010652636
GYRO,110032193168794,110032188812336,-0.0017310535,-0.0021305273,-0.0021305273
ACCEL,110032197963378,110032191319263,0.061650693,-0.108936176,9.687539
ACCEL,110032198415357,110032193826190,0.0712275,-0.108936176,9.694721
GYRO,110032198675617,110032191319263,-6.6578976E-4,-0.0010652636,-0.0010652636
GYRO,110032198707232,110032193826190,-6.6578976E-4,-0.0,-0.0
ACCEL,110032203115357,110032196333117,0.078410104,-0.09696517,9.689933
ACCEL,110032203424940,110032198840044,0.078410104,-0.11611878,9.689933
GYRO,110032203473794,110032196333117,3.9947388E-4,-0.0,-0.0010652636
GYRO,110032203485409,110032198840044,0.002530001,0.0010652636,-0.0010652636
ACCEL,110032208111190,110032201346971,0.08080431,-0.12090719,9.689933
ACCEL,110032208379315,110032203853898,0.090381116,-0.11133038,9.687539
GYRO,110032208411763,110032201346971,0.002530001,0.0010652636,-0.0010652636
GYRO,110032208422492,110032203853898,0.0014647375,-0.0,-0.0010652636
ACCEL,110032219042597,110032206360825,0.08319851,-0.11611878,9.701904
ACCEL,110032219443013,110032208867753,0.078410104,-0.11611878,9.677961
GYRO,110032219480878,110032206360825,-6.6578976E-4,-0.0,-0.0
GYRO,110032219491815,110032208867753,3.9947388E-4,-0.0010652636,-0.0
ACCEL,110032219514836,110032211374680,0.0688333,-0.11611878,9.68275
ACCEL,110032219536190,110032213881607,0.06404489,-0.11372458,9.687539
GYRO,110032219548951,110032211374680,-6.6578976E-4,-0.0010652636,0.0010652636
GYRO,110032219557388,110032213881607,-6.6578976E-4,-0.0010652636,-0.0
ACCEL,110032222786711,110032216388534,0.0712275,-0.12808979,9.687539
ACCEL,110032223052232,110032218895461,0.073621705,-0.11133038,9.668385
GYRO,110032223088013,110032216388534,-6.6578976E-4,-0.0,-0.0
GYRO,110032223104940,110032218895461,3.9947388E-4,-0.0,-0.0010652636
ACCEL,110032227794628,110032221402388,0.0664391,-0.11851298,9.701904
ACCEL,110032228252544,110032223909315,0.0712275,-0.108936176,9.706693
GYRO,110032228470097,110032221402388,-6.6578976E-4,-0.0,0.0010652636
GYRO,110032228631242,110032223909315,-0.0017310535,0.0010652636,-0.0
ACCEL,110032232189836,110032226416242,0.076015905,-0.11372458,9.685144
ACCEL,110032232451451,110032228923169,0.08080431,-0.12330139,9.6923275
GYRO,110032232642649,110032226416242,-0.0017310535,0.0021305273,-0.0010652636
GYRO,110032232782805,110032228923169,-6.6578976E-4,0.0010652636,-0.0
ACCEL,110032234115982,110032231430096,0.08319851,-0.12330139,9.706693
GYRO,110032234389367,110032231430096,-6.6578976E-4,-0.0,-0.0
ACCEL,110032236369836,110032233937023,0.08798691,-0.11611878,9.689933
GYRO,110032236641607,110032233937023,-0.0017310535,-0.0,-0.0
ACCEL,110032238899472,110032236443950,0.078410104,-0.12330139,9.685144
GYRO,110032239162388,110032236443950,-6.6578976E-4,0.0010652636,-0.0010652636
ACCEL,110032241738534,110032238950878,0.08080431,-0.12090719,9.701904
GYRO,110032242009159,110032238950878,-0.0017310535,0.0010652636,-0.0
ACCEL,110032243719732,110032241457805,0.08559271,-0.11372458,9.687539
GYRO,110032243806451,110032241457805,-0.002796317,-0.0,-0.0
ACCEL,110032247814784,110032243964732,0.08080431,-0.12090719,9.675568
GYRO,110032248051294,110032243964732,-0.0017310535,-0.0010652636,-0.0
ACCEL,110032252949315,110032246471659,0.076015905,-0.11133038,9.680356
ACCEL,110032253274055,110032248978586,0.06404489,-0.11851298,9.68275
GYRO,110032253472961,110032246471659,-6.6578976E-4,-0.0,-0.0
GYRO,110032253638899,110032248978586,-6.6578976E-4,-0.0,-0.0
ACCEL,110032256653378,110032251485513,0.05686229,-0.12330139,9.713875
ACCEL,110032257009055,110032253992440,0.078410104,-0.12330139,9.709086
GYRO,110032257211919,110032251485513,-6.6578976E-4,0.0010652636,-0.0
GYRO,110032257376815,110032253992440,-6.6578976E-4,0.0021305273,-0.0
ACCEL,110032258839367,110032256499367,0.08319851,-0.12090719,9.68275
GYRO,110032259099992,110032256499367,3.9947388E-4,-0.0,0.0010652636
ACCEL,110032262312336,110032259006294,0.092775315,-0.11611878,9.680356
GYRO,110032263261503,110032259006294,3.9947388E-4,-0.0,-0.0
ACCEL,110032266695930,110032261513221,0.090381116,-0.108936176,9.689933
ACCEL,110032266806451,110032264020148,0.05925649,-0.09696517,9.6923275
GYRO,110032266829367,110032261513221,3.9947388E-4,-0.0,-0.0
GYRO,110032266984836,110032264020148,-6.6578976E-4,-0.0,0.0010652636
ACCEL,110032268694055,110032266527075,0.0688333,-0.089782566,9.69951
GYRO,110032268782649,110032266527075,3.9947388E-4,-0.0,0.0010652636
ACCEL,110032271365409,110032269034003,0.05925649,-0.10414778,9.701904
GYRO,110032271464940,110032269034003,0.0014647375,-0.0010652636,-0.0
ACCEL,110032273628638,110032271540930,0.08798691,-0.12330139,9.685144
GYRO,110032273720253,110032271540930,0.0014647375,-0.0,-0.0
ACCEL,110032277513065,110032274047857,0.08559271,-0.12808979,9.665991
GYRO,110032277722076,110032274047857,3.9947388E-4,-0.0010652636,-0.0010652636
