timestamp_s,v_gt,h_gt,w_gnss,w_gyro_corr,w_snet,y_w_m030,nis_m030,actual_gate_applied,head_err_m028,head_err_m029,head_err_m030,pos_err_m030,w_gnss_degs,w_gyro_degs,w_snet_degs,y_w_degs
310.7,11.59276574803149,248.62834645669292,-0.013742750015702576,0.03317310759796654,-0.06285692006349564,-0.09603002766146218,73.46602840345501,REJECTED_OUTLIER,13.460853698943055,70.49777200438666,40.204800736026186,133.30254714789595,-0.7874015748031035,1.9006790586968467,-3.6014362328294864,-5.502115291526334
310.8,11.623277559055119,248.5496062992126,-0.013742750015702576,-0.3623610547266645,-0.056668512523174286,0.30569254220349024,738.9655831437013,REJECTED_OUTLIER,12.664781936398697,70.8918929092429,41.975247220984585,133.34497064549691,-0.7874015748031035,-20.76175909574693,-3.2468665988621384,17.51489249688479
310.9,11.65378937007873,248.47086614173233,-0.004233560908724954,0.08574819079930296,-0.07281357795000076,-0.15856176874930372,197.37764787351904,REJECTED_OUTLIER,13.687458699220457,71.06807136164846,41.337302352611715,133.71947732247543,-0.24256517238150938,4.913009433682577,-4.171910707781876,-9.084920141464453
311.0,11.684301181102358,248.392125984252,0.01673248254401649,0.7830940126929994,-0.05153416842222214,-0.8346281811152215,5429.513129979557,REJECTED_OUTLIER,16.48849358055486,70.79124999189762,37.1635180717619,134.9770004470136,0.9587006305484677,44.86798188927298,-2.952690351309689,-47.820672240582674
311.1,11.714812992125987,248.31338582677165,0.03964619123553703,-0.5290798090348803,-0.09301208704710007,0.4360677219877802,1471.665453601468,REJECTED_OUTLIER,13.765078133328302,71.63570264170605,40.07602978909537,135.38997402936144,2.2715594315648264,-30.3140400832862,-5.329200031502266,24.984840051783934
311.2,11.73736055776892,248.779482071713,0.06255989992705846,-0.11392328852785023,-0.09779223054647446,0.016131057981375777,1.9996681192288837,ACCEPTED_FULL,12.98599851073726,72.6657794417917,40.72555217365152,135.87920988630088,3.5844182325812364,-6.527323620896968,-5.603082079483315,0.9242415414136533
311.3,11.75827689243028,249.35717131474104,0.0854736086185861,-0.013390413082936849,-0.09180981665849686,-0.07841940357556001,49.55333816175416,REJECTED_OUTLIER,12.549037155593282,73.7083440963622,41.34771975873579,136.40422417902477,4.8972770335980025,-0.7672141555890426,-5.260315012401748,-4.493100856812706
311.4,11.779193227091627,249.93486055776876,0.09887812820312902,-0.12367104185055516,-0.09312117844820023,0.030549863402354938,7.463653566915624,ACCEPTED_INFLATED,11.59916794097623,74.84666090453118,42.47590573309313,136.88829921816728,5.665299432192767,-7.085828746022585,-5.335450508366474,1.7503782376561114
311.5,11.800109561752988,250.5125498007968,0.10082579344190812,-0.10573383021231686,-0.07976263016462326,0.0259712000476936,5.386364601902506,ACCEPTED_INFLATED,10.807105634531155,75.90087185950532,43.414670623638216,137.4017767431039,5.776892430279149,-6.058102222918589,-4.570062071295784,1.4880401516228055
311.6,11.821025896414348,251.09023904382482,0.10082579344190812,-0.09656793521448014,-0.07972688227891922,0.016841052935560916,2.2764404747095863,ACCEPTED_FULL,10.091717056775423,76.94199055928826,44.10703550103622,137.92334557717504,5.776892430279149,-5.532935124082472,-4.568013868318426,0.964921255764046
